0.00,17.69
0.08,18.83
0.17,19.87
0.25,20.17
0.33,19.75
0.42,18.91
0.50,17.69
0.58,16.56
0.67,15.51
0.75,15.30
0.83,15.51
0.92,16.46
1.00,17.82
1.08,19.12
1.17,20.07
1.25,20.39
1.33,20.00
1.42,19.22
1.50,17.85
1.58,16.70
1.67,15.68
1.75,15.36
1.83,15.78
1.92,16.69
2.00,17.96
2.08,19.22
2.17,20.14
2.25,20.51
2.33,20.30
2.42,19.32
2.50,18.18
2.58,16.80
2.67,15.99
2.75,15.56
2.83,16.07
2.92,16.91
3.00,18.27
3.08,19.48
3.17,20.37
3.25,20.75
3.33,20.44
3.42,19.50
3.50,18.32
3.58,17.04
3.67,16.22
3.75,15.93
3.83,16.25
3.92,17.14
4.00,18.41
4.08,19.57
4.17,20.54
4.25,21.04
4.33,20.54
4.42,19.76
4.50,18.57
4.58,17.34
4.67,16.33
4.75,16.02
4.83,16.41
4.92,17.36
5.00,18.56
5.08,19.79
5.17,20.78
5.25,21.22
5.33,20.76
5.42,19.93
5.50,18.73
5.58,17.53
5.67,16.48
5.75,16.23
5.83,16.68
5.92,17.50
6.00,18.87
6.08,20.05
6.17,21.02
6.25,21.30
6.33,21.12
6.42,20.18
6.50,18.85
6.58,17.67
6.67,16.76
6.75,16.39
6.83,16.89
6.92,17.67
7.00,18.92
7.08,20.22
7.17,21.15
7.25,21.53
7.33,21.33
7.42,20.27
7.50,19.12
7.58,17.83
7.67,16.92
7.75,16.58
7.83,16.96
7.92,17.92
8.00,19.10
8.08,20.39
8.17,21.36
8.25,21.72
8.33,21.35
8.42,20.59
8.50,19.30
8.58,18.13
8.67,17.24
8.75,16.85
8.83,17.25
8.92,18.18
9.00,19.46
9.08,20.68
9.17,21.69
9.25,22.00
9.33,21.68
9.42,20.79
9.50,19.59
9.58,18.27
9.67,17.35
9.75,17.07
9.83,17.43
9.92,18.34
10.00,19.67
10.08,20.87
10.17,21.74
10.25,22.18
10.33,21.73
10.42,21.02
10.50,19.73
10.58,18.55
10.67,17.66
10.75,17.34
10.83,17.65
10.92,18.45
11.00,19.87
11.08,21.04
11.17,22.04
11.25,22.44
11.33,21.96
11.42,21.13
11.50,19.94
11.58,18.62
11.67,17.85
11.75,17.38
11.83,17.79
11.92,18.73
12.00,20.05
12.08,21.32
12.17,22.16
12.25,22.65
12.33,22.25
12.42,21.25
12.50,20.03
12.58,18.90
12.67,18.00
12.75,17.56
12.83,17.91
12.92,18.91
13.00,20.25
13.08,21.54
13.17,22.40
13.25,22.84
13.33,22.46
13.42,21.56
13.50,20.28
13.58,19.04
13.67,18.17
13.75,17.89
13.83,18.22
13.92,19.15
