0.00,3.01
0.08,3.01
0.17,3.20
0.25,3.10
0.33,3.04
0.42,3.00
0.50,3.13
0.58,3.19
0.67,3.04
0.75,3.03
0.83,3.14
0.92,3.05
1.00,3.10
1.08,3.19
1.17,3.03
1.25,3.00
1.33,3.16
1.42,3.07
1.50,3.15
1.58,3.17
1.67,3.19
1.75,3.19
1.83,3.09
1.92,3.19
2.00,3.03
2.08,3.05
2.17,3.15
2.25,3.12
2.33,3.01
2.42,3.13
2.50,3.15
2.58,3.06
2.67,3.08
2.75,3.13
2.83,3.06
2.92,3.12
3.00,3.05
3.08,3.13
3.17,3.06
3.25,3.02
3.33,3.12
3.42,3.08
3.50,3.04
3.58,3.12
3.67,3.10
3.75,3.16
3.83,3.19
3.92,3.18
4.00,3.09
4.08,3.18
4.17,3.19
4.25,3.02
4.33,3.12
4.42,3.01
4.50,3.09
4.58,3.19
4.67,3.05
4.75,3.12
4.83,3.06
4.92,3.04
5.00,3.09
5.08,3.01
5.17,3.14
5.25,3.08
5.33,3.02
5.42,3.19
5.50,3.04
5.58,3.06
5.67,3.13
5.75,3.16
5.83,3.10
5.92,3.17
6.00,3.03
6.08,3.13
6.17,3.16
6.25,3.12
6.33,3.16
6.42,3.14
6.50,3.06
6.58,3.00
6.67,3.10
6.75,3.16
6.83,3.04
6.92,3.11
7.00,3.10
7.08,3.00
7.17,3.10
7.25,3.07
7.33,3.18
7.42,3.03
7.50,3.13
7.58,3.04
7.67,3.06
7.75,3.14
7.83,3.18
7.92,3.14
8.00,3.02
8.08,3.04
8.17,3.02
8.25,3.07
8.33,3.12
8.42,3.07
8.50,3.08
8.58,3.07
8.67,3.06
8.75,3.13
8.83,3.19
8.92,3.10
9.00,3.06
9.08,3.10
9.17,3.19
9.25,3.11
9.33,3.04
9.42,3.02
9.50,3.12
9.58,3.11
9.67,3.01
9.75,3.08
9.83,3.07
9.92,3.04
10.00,3.11
10.08,3.17
10.17,3.12
10.25,3.03
10.33,3.04
10.42,3.03
10.50,3.13
10.58,3.13
10.67,3.19
10.75,3.18
10.83,3.05
10.92,3.12
11.00,3.20
11.08,3.04
11.17,3.12
11.25,3.14
11.33,3.19
11.42,3.05
11.50,3.18
11.58,3.16
11.67,3.17
11.75,3.19
11.83,3.17
11.92,3.10
12.00,3.13
12.08,3.20
