0.00,1018.01
0.08,1018.02
0.17,1018.04
0.25,1018.05
0.33,1018.07
0.42,1018.08
0.50,1018.11
0.58,1018.12
0.67,1018.14
0.75,1018.16
0.83,1018.17
0.92,1018.19
1.00,1018.20
1.08,1018.22
1.17,1018.23
1.25,1018.25
1.33,1018.27
1.42,1018.29
1.50,1018.31
1.58,1018.32
1.67,1018.34
1.75,1018.35
1.83,1018.37
1.92,1018.39
2.00,1018.41
2.08,1018.42
2.17,1018.43
2.25,1018.45
2.33,1018.47
2.42,1018.48
2.50,1018.50
2.58,1018.52
2.67,1018.54
2.75,1018.56
2.83,1018.57
2.92,1018.59
3.00,1018.60
3.08,1018.62
3.17,1018.64
3.25,1018.65
3.33,1018.67
3.42,1018.69
3.50,1018.71
3.58,1018.72
3.67,1018.74
3.75,1018.76
3.83,1018.77
3.92,1018.78
4.00,1018.80
4.08,1018.82
4.17,1018.83
4.25,1018.86
4.33,1018.87
4.42,1018.89
4.50,1018.90
4.58,1018.92
4.67,1018.94
4.75,1018.96
4.83,1018.97
4.92,1018.99
5.00,1019.01
5.08,1019.02
5.17,1019.03
5.25,1019.05
5.33,1019.07
5.42,1019.09
5.50,1019.10
5.58,1019.13
5.67,1019.14
5.75,1019.15
5.83,1019.17
5.92,1019.19
6.00,1019.21
6.08,1019.22
6.17,1019.24
6.25,1019.25
6.33,1019.28
6.42,1019.29
6.50,1019.31
6.58,1019.32
6.67,1019.33
6.75,1019.36
6.83,1019.37
6.92,1019.39
7.00,1019.40
7.08,1019.42
7.17,1019.44
7.25,1019.46
7.33,1019.47
7.42,1019.48
7.50,1019.50
7.58,1019.52
7.67,1019.54
7.75,1019.56
7.83,1019.57
7.92,1019.59
8.00,1019.61
8.08,1019.63
8.17,1019.64
8.25,1019.65
8.33,1019.67
8.42,1019.69
8.50,1019.70
8.58,1019.72
8.67,1019.74
8.75,1019.76
8.83,1019.77
8.92,1019.79
9.00,1019.81
9.08,1019.82
9.17,1019.84
9.25,1019.86
9.33,1019.87
9.42,1019.89
9.50,1019.91
9.58,1019.92
9.67,1019.93
9.75,1019.96
9.83,1019.98
9.92,1019.99
10.00,1020.00
10.08,1020.03
10.17,1020.04
10.25,1020.05
10.33,1020.07
10.42,1020.09
10.50,1020.10
10.58,1020.12
10.67,1020.14
10.75,1020.15
10.83,1020.17
10.92,1020.19
11.00,1020.21
11.08,1020.23
11.17,1020.23
11.25,1020.26
11.33,1020.28
11.42,1020.29
11.50,1020.31
11.58,1020.33
11.67,1020.34
11.75,1020.35
11.83,1020.38
11.92,1020.39
12.00,1020.41
12.08,1020.43
12.17,1020.43
12.25,1020.45
12.33,1020.47
12.42,1020.49
12.50,1020.51
12.58,1020.52
12.67,1020.54
12.75,1020.56
12.83,1020.57
12.92,1020.59
13.00,1020.60
13.08,1020.63
13.17,1020.63
13.25,1020.65
13.33,1020.67
13.42,1020.68
13.50,1020.71
13.58,1020.72
13.67,1020.74
13.75,1020.76
13.83,1020.77
13.92,1020.78
14.00,1020.80
14.08,1020.82
14.17,1020.84
14.25,1020.85
14.33,1020.87
14.42,1020.89
14.50,1020.90
14.58,1020.93
