0.00,4.20
0.08,4.21
0.17,4.21
0.25,4.20
0.33,4.20
0.42,4.21
0.50,4.20
0.58,4.20
0.67,4.20
0.75,4.20
0.83,4.20
0.92,4.20
1.00,4.20
1.08,4.20
1.17,4.20
1.25,4.20
1.33,4.20
1.42,4.20
1.50,4.20
1.58,4.20
1.67,4.20
1.75,4.19
1.83,4.19
1.92,4.20
2.00,4.20
2.08,4.20
2.17,4.20
2.25,4.19
2.33,4.19
2.42,4.19
2.50,4.20
2.58,4.19
2.67,4.19
2.75,4.19
2.83,4.20
2.92,4.19
3.00,4.20
3.08,4.19
3.17,4.19
3.25,4.19
3.33,4.19
3.42,4.19
3.50,4.19
3.58,4.19
3.67,4.19
3.75,4.19
3.83,4.19
3.92,4.19
4.00,4.18
4.08,4.19
4.17,4.19
4.25,4.19
4.33,4.18
4.42,4.19
4.50,4.19
4.58,4.19
4.67,4.19
4.75,4.19
4.83,4.19
4.92,4.19
5.00,4.19
5.08,4.18
5.17,4.18
5.25,4.18
5.33,4.18
5.42,4.18
5.50,4.18
5.58,4.18
5.67,4.19
5.75,4.18
5.83,4.18
5.92,4.18
6.00,4.18
6.08,4.18
6.17,4.18
6.25,4.17
6.33,4.18
6.42,4.18
6.50,4.18
6.58,4.18
6.67,4.18
6.75,4.17
6.83,4.17
6.92,4.18
7.00,4.17
7.08,4.17
7.17,4.17
7.25,4.17
7.33,4.17
7.42,4.18
7.50,4.17
7.58,4.17
7.67,4.17
7.75,4.17
7.83,4.17
7.92,4.17
8.00,4.17
8.08,4.17
8.17,4.17
8.25,4.17
8.33,4.17
8.42,4.17
8.50,4.17
8.58,4.16
8.67,4.16
8.75,4.17
8.83,4.17
8.92,4.17
9.00,4.17
9.08,4.17
9.17,4.16
9.25,4.17
9.33,4.17
9.42,4.16
9.50,4.17
9.58,4.16
9.67,4.17
9.75,4.17
9.83,4.16
9.92,4.16
10.00,4.16
10.08,4.17
10.17,4.17
10.25,4.16
10.33,4.16
10.42,4.16
10.50,4.16
10.58,4.16
10.67,4.17
10.75,4.16
10.83,4.16
10.92,4.16
11.00,4.15
11.08,4.16
11.17,4.16
11.25,4.16
11.33,4.16
11.42,4.16
11.50,4.15
11.58,4.15
11.67,4.16
11.75,4.15
11.83,4.16
11.92,4.16
12.00,4.15
12.08,4.15
12.17,4.15
12.25,4.15
12.33,4.16
12.42,4.15
12.50,4.16
12.58,4.15
12.67,4.15
12.75,4.15
12.83,4.15
12.92,4.15
13.00,4.15
13.08,4.15
13.17,4.15
13.25,4.15
13.33,4.15
13.42,4.15
13.50,4.15
13.58,4.14
13.67,4.15
13.75,4.15
13.83,4.15
13.92,4.15
14.00,4.15
14.08,4.14
14.17,4.15
14.25,4.14
14.33,4.15
14.42,4.14
14.50,4.14
14.58,4.14
14.67,4.14
14.75,4.14
14.83,4.15
14.92,4.15
15.00,4.14
15.08,4.14
15.17,4.14
15.25,4.14
15.33,4.14
15.42,4.14
15.50,4.14
15.58,4.14
15.67,4.14
15.75,4.14
15.83,4.14
15.92,4.13
16.00,4.14
16.08,4.14
16.17,4.14
16.25,4.14
16.33,4.13
16.42,4.14
16.50,4.14
16.58,4.14
16.67,4.13
16.75,4.13
16.83,4.14
16.92,4.13
17.00,4.13
17.08,4.13
17.17,4.13
17.25,4.13
17.33,4.14
17.42,4.13
17.50,4.13
17.58,4.13
17.67,4.13
17.75,4.13
17.83,4.13
17.92,4.13
18.00,4.13
18.08,4.13
18.17,4.13
18.25,4.13
18.33,4.13
18.42,4.13
18.50,4.13
18.58,4.12
18.67,4.13
18.75,4.12
18.83,4.13
18.92,4.13
19.00,4.13
19.08,4.12
19.17,4.12
19.25,4.12
19.33,4.12
19.42,4.12
19.50,4.12
19.58,4.12
19.67,4.13
19.75,4.12
19.83,4.12
19.92,4.12
20.00,4.12
20.08,4.12
20.17,4.12
20.25,4.12
20.33,4.12
20.42,4.12
20.50,4.12
20.58,4.12
20.67,4.12
20.75,4.11
20.83,4.11
20.92,4.12
21.00,4.12
21.08,4.11
21.17,4.12
21.25,4.12
21.33,4.12
21.42,4.12
21.50,4.12
21.58,4.11
21.67,4.11
21.75,4.11
21.83,4.12
21.92,4.11
22.00,4.11
22.08,4.11
22.17,4.11
22.25,4.11
22.33,4.12
22.42,4.11
22.50,4.11
22.58,4.11
22.67,4.11
22.75,4.11
22.83,4.11
22.92,4.11
23.00,4.11
23.08,4.11
23.17,4.11
23.25,4.11
23.33,4.10
23.42,4.11
23.50,4.10
23.58,4.10
23.67,4.10
23.75,4.11
23.83,4.10
23.92,4.10
24.00,4.10
24.08,4.10
24.17,4.11
24.25,4.10
24.33,4.10
24.42,4.11
24.50,4.11
24.58,4.10
24.67,4.10
24.75,4.10
24.83,4.10
24.92,4.10
25.00,4.10
25.08,4.10
25.17,4.10
25.25,4.10
25.33,4.10
25.42,4.10
25.50,4.09
25.58,4.10
25.67,4.10
25.75,4.10
25.83,4.09
25.92,4.09
26.00,4.10
26.08,4.10
26.17,4.10
26.25,4.10
26.33,4.10
26.42,4.10
26.50,4.10
26.58,4.09
26.67,4.10
26.75,4.09
26.83,4.09
26.92,4.09
27.00,4.09
27.08,4.09
27.17,4.09
27.25,4.09
27.33,4.09
27.42,4.09
27.50,4.09
27.58,4.09
27.67,4.09
27.75,4.09
27.83,4.09
27.92,4.09
28.00,4.09
28.08,4.09
28.17,4.08
28.25,4.09
28.33,4.09
28.42,4.09
28.50,4.09
28.58,4.09
28.67,4.09
28.75,4.09
28.83,4.08
28.92,4.09
29.00,4.08
29.08,4.08
29.17,4.09
29.25,4.08
29.33,4.08
29.42,4.08
29.50,4.08
29.58,4.08
29.67,4.09
29.75,4.08
29.83,4.08
29.92,4.08
